,quote_date,Dividend,underlying_bid_1545,symbol,expiration,strike,bid_1545,ask_1545,net_change,implied_volatility_1545,volume,Interest_rate,date_diff,expiration_group,Strike_diff,Strike_group
418,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,12650.00,645.2,940.35,0,0,0.0,6.25,31.0,1_month,-0.060818885091930674,minus_10
419,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,12700.00,692.85,803.05,0,0,0.0,6.25,31.0,1_month,-0.06501184511205693,minus_10
420,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,12750.00,739.65,,0,0,0.0,6.25,31.0,1_month,-0.06920480513218297,minus_10
421,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,12800.00,785.3,904.85,0,0,0.0,6.25,31.0,1_month,-0.07339776515230922,minus_10
422,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,12850.00,831.6,,0,0,0.0,6.25,31.0,1_month,-0.07759072517243548,minus_10
423,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,12900.00,878.4,,0,0,0.0,6.25,31.0,1_month,-0.08178368519256174,minus_10
424,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,12950.00,924.85,,0,0,0.0,6.25,31.0,1_month,-0.085976645212688,minus_10
425,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,13000.00,,, -58.00, 24.09,,6.25,31.0,1_month,-0.09016960523281403,minus_10
426,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,13050.00,,,0,0,0.0,6.25,31.0,1_month,-0.09436256525294029,minus_10
427,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,13100.00,,,0,0,0.0,6.25,31.0,1_month,-0.09855552527306655,minus_10
428,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,13150.00,,,0,0,0.0,6.25,31.0,1_month,-0.1027484852931928,minus_20
429,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,13200.00,,, -212.15, 32.22,5.0,6.25,31.0,1_month,-0.10694144531331884,minus_20
430,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,13250.00,,,0,0,0.0,6.25,31.0,1_month,-0.1111344053334451,minus_20
431,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,13300.00,,,0,0,0.0,6.25,31.0,1_month,-0.11532736535357135,minus_20
432,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,13350.00,,,0,0,0.0,6.25,31.0,1_month,-0.11952032537369761,minus_20
433,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,13400.00,,,0,0,0.0,6.25,31.0,1_month,-0.12371328539382387,minus_20
434,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,13500.00,,, -55.70, 30.96,,6.25,31.0,1_month,-0.13209920543407616,minus_20
435,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,13600.00,,,0,0,0.0,6.25,31.0,1_month,-0.14048512547432868,minus_20
436,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,13700.00,,,0,0,0.0,6.25,31.0,1_month,-0.14887104551458097,minus_20
437,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,13800.00,,,0,0,0.0,6.25,31.0,1_month,-0.15725696555483348,minus_20
438,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,13900.00,,,0,0,0.0,6.25,31.0,1_month,-0.16564288559508578,minus_20
439,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,14000.00,,, -63.35, 36.72,912.0,6.25,31.0,1_month,-0.1740288056353383,minus_20
440,2019-05-27, 1.11,11924.75,NIFTY,2019-06-27,14100.00,,,0,0,0.0,6.25,31.0,1_month,-0.18241472567559058,minus_20
441,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,9650.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.19075871611564188,plus_10
442,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,9700.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.18656575609551562,plus_10
443,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,9750.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.18237279607538948,plus_10
444,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,9800.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.17817983605526322,plus_10
445,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,9850.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.17398687603513696,plus_10
446,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,9900.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.16979391601501082,plus_10
447,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,9950.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.16560095599488456,plus_10
448,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10000.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.1614079959747584,plus_10
449,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10050.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.15721503595463215,plus_10
450,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10100.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.153022075934506,plus_10
451,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10150.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.14882911591437975,plus_10
452,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10200.00,3.35,0.0,0,0,0.0,6.25,38.0,1_month,0.1446361558942535,plus_10
453,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10250.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.14044319587412735,plus_10
454,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10300.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.1362502358540011,plus_10
455,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10350.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.13205727583387494,plus_10
456,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10400.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.12786431581374869,plus_10
457,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10450.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.12367135579362254,plus_10
458,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10500.00,3.35,0.0,0,0,0.0,6.25,38.0,1_month,0.11947839577349628,plus_10
459,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10550.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.11528543575337014,plus_10
460,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10600.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.11109247573324388,plus_10
461,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10650.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.10689951571311762,plus_10
462,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10700.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.10270655569299147,plus_10
463,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10750.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.09851359567286522,mid_point
464,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10800.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.09432063565273907,mid_point
465,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10850.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.09012767563261281,mid_point
466,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10900.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.08593471561248667,mid_point
467,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,10950.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.08174175559236041,mid_point
468,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,11000.00,2.0,0.0,0,0,0.0,6.25,38.0,1_month,0.07754879557223426,mid_point
469,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,11050.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.073355835552108,mid_point
470,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,11100.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.06916287553198175,mid_point
471,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,11150.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.0649699155118556,mid_point
472,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,11200.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.060776955491729345,mid_point
473,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,11250.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.0565839954716032,mid_point
474,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,11300.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.05239103545147694,mid_point
475,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,11350.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.048198075431350795,mid_point
476,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,11400.00,0.1,0.0,0,0,0.0,6.25,38.0,1_month,0.04400511541122454,mid_point
477,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,11450.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,0.03981215539109839,mid_point
478,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,11500.00,0.1,0.0,0,0,0.0,6.25,38.0,1_month,0.035619195370972134,mid_point
479,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,11600.00,0.1,0.0,0,0,0.0,6.25,38.0,1_month,0.02723327533071973,mid_point
480,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,11700.00,0.1,0.0,0,0,0.0,6.25,38.0,1_month,0.018847355290467327,mid_point
481,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12000.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,-0.006310404830289995,minus_10
482,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12100.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,-0.014696324870542288,minus_10
483,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12200.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,-0.023082244910794802,minus_10
484,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12300.00,265.0,0.0,0,0,0.0,6.25,38.0,1_month,-0.031468164951047095,minus_10
485,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12350.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,-0.03566112497117335,minus_10
486,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12400.00,0.0,0.0,0,0,0.0,6.25,38.0,1_month,-0.03985408499129961,minus_10
487,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12450.00,370.0,0.0,0,0,0.0,6.25,38.0,1_month,-0.04404704501142587,minus_10
488,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12500.00,426.4,0.0,0,0,0.0,6.25,38.0,1_month,-0.048240005031552124,minus_10
489,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12550.00,464.8,0.0,0,0,0.0,6.25,38.0,1_month,-0.05243296505167816,minus_10
490,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12600.00,522.55,0.0,0,0,0.0,6.25,38.0,1_month,-0.05662592507180442,minus_10
491,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12650.00,573.05,0.0,0,0,0.0,6.25,38.0,1_month,-0.060818885091930674,minus_10
492,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12700.00,620.45,0.0,0,0,0.0,6.25,38.0,1_month,-0.06501184511205693,minus_10
493,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12750.00,668.85,0.0,0,0,0.0,6.25,38.0,1_month,-0.06920480513218297,minus_10
494,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12800.00,712.9,0.0,0,0,0.0,6.25,38.0,1_month,-0.07339776515230922,minus_10
495,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12850.00,757.95,0.0,0,0,0.0,6.25,38.0,1_month,-0.07759072517243548,minus_10
496,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12900.00,793.15,0.0,0,0,0.0,6.25,38.0,1_month,-0.08178368519256174,minus_10
497,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,12950.00,831.1,0.0,0,0,0.0,6.25,38.0,1_month,-0.085976645212688,minus_10
498,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,13000.00,887.05,0.0,0,0,0.0,6.25,38.0,1_month,-0.09016960523281403,minus_10
499,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,13050.00,927.15,0.0,0,0,0.0,6.25,38.0,1_month,-0.09436256525294029,minus_10
500,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,13100.00,977.7,0.0,0,0,0.0,6.25,38.0,1_month,-0.09855552527306655,minus_10
501,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,13150.00,,0.0,0,0,0.0,6.25,38.0,1_month,-0.1027484852931928,minus_20
502,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,13200.00,,0.0,0,0,0.0,6.25,38.0,1_month,-0.10694144531331884,minus_20
503,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,13250.00,,0.0,0,0,0.0,6.25,38.0,1_month,-0.1111344053334451,minus_20
504,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,13300.00,,0.0,0,0,0.0,6.25,38.0,1_month,-0.11532736535357135,minus_20
505,2019-05-27, 1.11,11924.75,NIFTY,2019-07-04,13350.00,,0.0,0,0,0.0,6.25,38.0,1_month,-0.11952032537369761,minus_20
506,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,9650.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.19075871611564188,plus_10
507,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,9700.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.18656575609551562,plus_10
508,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,9750.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.18237279607538948,plus_10
509,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,9800.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.17817983605526322,plus_10
510,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,9850.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.17398687603513696,plus_10
511,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,9900.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.16979391601501082,plus_10
512,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,9950.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.16560095599488456,plus_10
513,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10000.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.1614079959747584,plus_10
514,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10050.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.15721503595463215,plus_10
515,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10100.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.153022075934506,plus_10
516,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10150.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.14882911591437975,plus_10
517,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10200.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.1446361558942535,plus_10
518,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10250.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.14044319587412735,plus_10
519,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10300.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.1362502358540011,plus_10
520,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10350.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.13205727583387494,plus_10
521,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10400.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.12786431581374869,plus_10
522,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10450.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.12367135579362254,plus_10
523,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10500.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.11947839577349628,plus_10
524,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10550.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.11528543575337014,plus_10
525,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10600.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.11109247573324388,plus_10
526,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10650.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.10689951571311762,plus_10
527,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10700.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.10270655569299147,plus_10
528,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10750.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.09851359567286522,mid_point
529,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10800.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.09432063565273907,mid_point
530,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10850.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.09012767563261281,mid_point
531,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10900.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.08593471561248667,mid_point
532,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,10950.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.08174175559236041,mid_point
533,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,11000.00,0.35,0.0,0,0,0.0,6.25,45.0,1_month,0.07754879557223426,mid_point
534,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,11050.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.073355835552108,mid_point
535,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,11100.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.06916287553198175,mid_point
536,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,11150.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.0649699155118556,mid_point
537,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,11200.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.060776955491729345,mid_point
538,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,11250.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.0565839954716032,mid_point
539,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,11300.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.05239103545147694,mid_point
540,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,11350.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.048198075431350795,mid_point
541,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,11400.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.04400511541122454,mid_point
542,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,11500.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.035619195370972134,mid_point
543,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,11600.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.02723327533071973,mid_point
544,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,11700.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.018847355290467327,mid_point
545,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,11800.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.010461435250214923,mid_point
546,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,11900.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,0.0020755152099625196,mid_point
547,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12000.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,-0.006310404830289995,minus_10
548,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12100.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,-0.014696324870542288,minus_10
549,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12200.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,-0.023082244910794802,minus_10
550,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12300.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,-0.031468164951047095,minus_10
551,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12350.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,-0.03566112497117335,minus_10
552,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12400.00,0.0,0.0,0,0,0.0,6.25,45.0,1_month,-0.03985408499129961,minus_10
553,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12450.00,381.15,0.0,0,0,0.0,6.25,45.0,1_month,-0.04404704501142587,minus_10
554,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12500.00,421.25,0.0,0,0,0.0,6.25,45.0,1_month,-0.048240005031552124,minus_10
555,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12550.00,452.0,0.0,0,0,0.0,6.25,45.0,1_month,-0.05243296505167816,minus_10
556,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12600.00,524.3,0.0,0,0,0.0,6.25,45.0,1_month,-0.05662592507180442,minus_10
557,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12650.00,572.5,0.0,0,0,0.0,6.25,45.0,1_month,-0.060818885091930674,minus_10
558,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12700.00,624.65,0.0,0,0,0.0,6.25,45.0,1_month,-0.06501184511205693,minus_10
559,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12750.00,668.2,0.0,0,0,0.0,6.25,45.0,1_month,-0.06920480513218297,minus_10
560,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12800.00,713.7,0.0,0,0,0.0,6.25,45.0,1_month,-0.07339776515230922,minus_10
561,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12850.00,746.7,0.0,0,0,0.0,6.25,45.0,1_month,-0.07759072517243548,minus_10
562,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12900.00,801.0,0.0,0,0,0.0,6.25,45.0,1_month,-0.08178368519256174,minus_10
563,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,12950.00,843.85,0.0,0,0,0.0,6.25,45.0,1_month,-0.085976645212688,minus_10
564,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,13000.00,929.65,0.0,0,0,0.0,6.25,45.0,1_month,-0.09016960523281403,minus_10
565,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,13050.00,927.15,0.0,0,0,0.0,6.25,45.0,1_month,-0.09436256525294029,minus_10
566,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,13100.00,965.9,0.0,0,0,0.0,6.25,45.0,1_month,-0.09855552527306655,minus_10
567,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,13150.00,,0.0,0,0,0.0,6.25,45.0,1_month,-0.1027484852931928,minus_20
568,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,13200.00,,0.0,0,0,0.0,6.25,45.0,1_month,-0.10694144531331884,minus_20
569,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,13250.00,,0.0,0,0,0.0,6.25,45.0,1_month,-0.1111344053334451,minus_20
570,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,13300.00,,0.0,0,0,0.0,6.25,45.0,1_month,-0.11532736535357135,minus_20
571,2019-05-27, 1.11,11924.75,NIFTY,2019-07-11,13350.00,,0.0,0,0,0.0,6.25,45.0,1_month,-0.11952032537369761,minus_20
572,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,9750.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.18237279607538948,plus_10
573,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,9800.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.17817983605526322,plus_10
574,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,9850.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.17398687603513696,plus_10
575,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,9900.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.16979391601501082,plus_10
576,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,9950.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.16560095599488456,plus_10
577,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10000.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.1614079959747584,plus_10
578,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10050.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.15721503595463215,plus_10
579,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10100.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.153022075934506,plus_10
580,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10150.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.14882911591437975,plus_10
581,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10200.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.1446361558942535,plus_10
582,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10250.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.14044319587412735,plus_10
583,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10300.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.1362502358540011,plus_10
584,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10350.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.13205727583387494,plus_10
585,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10400.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.12786431581374869,plus_10
586,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10450.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.12367135579362254,plus_10
587,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10500.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.11947839577349628,plus_10
588,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10550.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.11528543575337014,plus_10
589,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10600.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.11109247573324388,plus_10
590,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10650.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.10689951571311762,plus_10
591,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10700.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.10270655569299147,plus_10
592,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10750.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.09851359567286522,mid_point
593,2019-05-27, 1.11,11924.75,NIFTY,2019-07-18,10800.00,0.0,0.0,0,0,0.0,6.25,52.0,1_month,0.09432063565273907,mid_point
